load_SE,price_SE,flows_SE_Finland,flows_SE_Norway,flows_SE_Denmark,load_Finland,load_Norway,load_Germany,load_Denmark,hydro_storage_SE,date
9380.0,76.51,543.0,1984.0,0.0,9479.0,4537.0,54256.0,2388.0,1651000.0,2023-01-13 21:00:00
9102.0,68.3,108.0,1872.0,0.0,9056.0,4388.0,51075.0,2317.0,1651000.0,2023-01-13 22:00:00
8918.0,49.71,104.0,1893.0,0.0,8749.0,4198.0,49449.25,2239.0,1651000.0,2023-01-13 23:00:00
8795.0,44.24,104.0,1946.0,0.0,8509.0,4099.0,47012.25,2255.0,1651000.0,2023-01-14 00:00:00
8627.0,45.41,104.0,1695.0,0.0,8387.0,4033.0,45773.0,2164.0,1651000.0,2023-01-14 01:00:00
8620.0,42.25,7.0,1603.0,0.0,8366.0,3999.0,45592.25,2096.0,1651000.0,2023-01-14 02:00:00
8733.0,41.7,4.0,1668.0,0.0,8442.0,3998.0,45989.5,2066.0,1651000.0,2023-01-14 03:00:00
8582.0,41.68,168.0,1453.0,0.0,8662.0,4056.0,45874.25,2078.0,1651000.0,2023-01-14 04:00:00
8676.0,45.1,396.0,1424.0,0.0,8778.0,4159.0,46337.75,2131.0,1651000.0,2023-01-14 05:00:00
9006.0,53.4,605.0,1248.0,0.0,8946.0,4237.0,48776.25,2264.0,1651000.0,2023-01-14 06:00:00
9476.0,53.63,704.0,1409.0,0.0,9018.0,4451.0,52122.25,2430.0,1651000.0,2023-01-14 07:00:00
9879.0,56.89,932.0,1523.0,0.0,9129.0,4660.0,54930.75,2474.0,1651000.0,2023-01-14 08:00:00
10160.0,66.72,980.0,1685.0,0.0,9201.0,4865.0,56981.5,2483.0,1651000.0,2023-01-14 09:00:00
10239.0,65.56,1067.0,1756.0,0.0,9264.0,4903.0,58556.0,2545.0,1651000.0,2023-01-14 10:00:00
10321.0,65.39,1203.0,1843.0,0.0,9248.0,4895.0,58735.0,2528.0,1651000.0,2023-01-14 11:00:00
10319.0,62.69,1202.0,1942.0,0.0,9268.0,4843.0,57860.25,2522.0,1651000.0,2023-01-14 12:00:00
10378.0,66.96,1202.0,1794.0,0.0,9443.0,4858.0,56625.75,2548.0,1651000.0,2023-01-14 13:00:00
10528.0,73.97,1202.0,1814.0,0.0,9696.0,4888.0,56687.0,2653.0,1651000.0,2023-01-14 14:00:00
10777.0,75.91,1202.0,1715.0,0.0,9877.0,5036.0,58146.0,2748.0,1651000.0,2023-01-14 15:00:00
10853.0,73.63,1202.0,1673.0,0.0,9975.0,5078.0,60648.25,2903.0,1651000.0,2023-01-14 16:00:00
10777.0,69.51,1202.0,2089.0,0.0,9858.0,5050.0,60943.75,2784.0,1651000.0,2023-01-14 17:00:00
10462.0,62.71,1199.0,2070.0,0.0,9618.0,4900.0,58601.75,2636.0,1651000.0,2023-01-14 18:00:00
10295.0,51.53,1161.0,1982.0,0.0,9273.0,4768.0,55121.0,2531.0,1651000.0,2023-01-14 19:00:00
10002.0,43.68,1202.0,2065.0,0.0,9452.0,4713.0,52482.25,2435.0,1651000.0,2023-01-14 20:00:00
9661.0,40.05,1203.0,2105.0,0.0,9290.0,4601.0,50955.25,2367.0,1651000.0,2023-01-14 21:00:00
9421.0,35.32,1139.0,2208.0,0.0,8985.0,4520.0,48311.0,2251.0,1651000.0,2023-01-14 22:00:00
9421.0,27.4,1138.0,1893.0,0.0,8769.0,4479.0,45464.0,2227.0,1651000.0,2023-01-14 23:00:00
9301.0,27.23,1164.0,1595.0,0.0,8605.0,4381.0,43754.0,2231.0,1651000.0,2023-01-15 00:00:00
9299.0,24.28,1206.0,1362.0,0.0,8485.0,4314.0,42834.25,2154.0,1651000.0,2023-01-15 01:00:00
9200.0,13.0,1125.0,1266.0,0.0,8438.0,4254.0,42724.75,2158.0,1651000.0,2023-01-15 02:00:00
9180.0,7.98,1123.0,1167.0,0.0,8513.0,4204.0,42812.0,2138.0,1651000.0,2023-01-15 03:00:00
9150.0,4.85,1117.0,1126.0,0.0,8669.0,4110.0,42774.5,2197.0,1651000.0,2023-01-15 04:00:00
9283.0,6.05,1062.0,1241.0,0.0,8774.0,4305.0,42550.0,2248.0,1651000.0,2023-01-15 05:00:00
9549.0,10.09,1061.0,1275.0,0.0,9007.0,4374.0,43953.0,2353.0,1651000.0,2023-01-15 06:00:00
9835.0,14.03,1104.0,1406.0,0.0,9147.0,4539.0,47380.75,2513.0,1651000.0,2023-01-15 07:00:00
10201.0,19.07,631.0,1697.0,0.0,9246.0,4684.0,51295.25,2548.0,1651000.0,2023-01-15 08:00:00
10473.0,17.83,410.0,1970.0,0.0,9415.0,4786.0,54201.5,2563.0,1651000.0,2023-01-15 09:00:00
10589.0,11.7,213.0,2012.0,0.0,9547.0,4833.0,56895.5,2612.0,1651000.0,2023-01-15 10:00:00
10692.0,6.93,5.0,2050.0,0.0,9568.0,4811.0,57352.75,2671.0,1651000.0,2023-01-15 11:00:00
10604.0,6.04,62.0,1889.0,0.0,9562.0,4769.0,56274.0,2777.0,1651000.0,2023-01-15 12:00:00
10819.0,6.09,5.0,1800.0,0.0,9642.0,4826.0,54905.0,2740.0,1651000.0,2023-01-15 13:00:00
10912.0,19.1,4.0,1610.0,0.0,9842.0,4879.0,54315.5,2716.0,1651000.0,2023-01-15 14:00:00
11389.0,27.43,0.0,1693.0,0.0,9849.0,5013.0,55411.75,2842.0,1651000.0,2023-01-15 15:00:00
11485.0,30.9,0.0,1746.0,0.0,9807.0,5051.0,58481.75,3058.0,1651000.0,2023-01-15 16:00:00
11432.0,27.61,0.0,1845.0,0.0,9789.0,5023.0,59280.0,2913.0,1651000.0,2023-01-15 17:00:00
11198.0,25.9,0.0,1982.0,0.0,9603.0,4963.0,57939.5,2741.0,1651000.0,2023-01-15 18:00:00
11006.0,12.47,0.0,1889.0,0.0,9312.0,4941.0,55320.75,2609.0,1651000.0,2023-01-15 19:00:00
10672.0,20.79,0.0,1575.0,0.0,9484.0,4875.0,53599.75,2477.0,1651000.0,2023-01-15 20:00:00
10072.0,31.04,0.0,1605.0,22.0,9176.0,4738.0,52711.5,2392.0,1651000.0,2023-01-15 21:00:00
9631.0,32.38,0.0,1710.0,45.0,8898.0,4571.0,49818.0,2261.0,1651000.0,2023-01-15 22:00:00
9337.0,35.35,0.0,1739.0,0.0,8572.0,4426.0,47319.75,2157.0,1663000.0,2023-01-15 23:00:00
9217.0,36.13,0.0,1830.0,0.0,8396.0,4349.0,45568.5,2139.0,1663000.0,2023-01-16 00:00:00
9243.0,36.13,0.0,1732.0,0.0,8302.0,4247.0,44332.75,2137.0,1663000.0,2023-01-16 01:00:00
9261.0,38.57,0.0,1718.0,0.0,8352.0,4220.0,44191.0,2091.0,1663000.0,2023-01-16 02:00:00
9315.0,41.81,5.0,1582.0,0.0,8678.0,4214.0,45678.75,2073.0,1663000.0,2023-01-16 03:00:00
9776.0,45.59,5.0,896.0,11.0,9369.0,4361.0,49775.75,2178.0,1663000.0,2023-01-16 04:00:00
10930.0,66.81,5.0,341.0,409.0,9949.0,4910.0,58127.25,2518.0,1663000.0,2023-01-16 05:00:00
12029.0,86.63,4.0,0.0,695.0,10234.0,5492.0,64309.25,2891.0,1663000.0,2023-01-16 06:00:00
12351.0,89.34,5.0,75.0,714.0,10216.0,5590.0,67016.75,3025.0,1663000.0,2023-01-16 07:00:00
12383.0,90.96,4.0,0.0,714.0,10164.0,5564.0,67415.0,3034.0,1663000.0,2023-01-16 08:00:00
12342.0,98.73,4.0,0.0,714.0,10154.0,5539.0,67963.0,3068.0,1663000.0,2023-01-16 09:00:00
12212.0,99.38,4.0,0.0,714.0,10171.0,5447.0,68696.25,3049.0,1663000.0,2023-01-16 10:00:00
12058.0,90.0,0.0,0.0,715.0,10069.0,5408.0,68090.5,2981.0,1663000.0,2023-01-16 11:00:00
12055.0,109.9,0.0,0.0,715.0,10052.0,5376.0,67147.75,2987.0,1663000.0,2023-01-16 12:00:00
12245.0,136.86,0.0,0.0,601.0,10106.0,5375.0,66478.25,3058.0,1663000.0,2023-01-16 13:00:00
12283.0,141.17,5.0,0.0,188.0,10273.0,5445.0,66600.5,2832.0,1663000.0,2023-01-16 14:00:00
12595.0,146.14,4.0,26.0,20.0,10336.0,5596.0,67266.0,3037.0,1663000.0,2023-01-16 15:00:00
12762.0,129.91,4.0,295.0,29.0,10256.0,5652.0,69608.75,3254.0,1663000.0,2023-01-16 16:00:00
12509.0,88.91,4.0,26.0,365.0,10239.0,5480.0,69634.5,3128.0,1663000.0,2023-01-16 17:00:00
11953.0,80.04,35.0,395.0,255.0,10044.0,5361.0,68007.0,2890.0,1663000.0,2023-01-16 18:00:00
11751.0,65.91,51.0,878.0,662.0,9647.0,5362.0,63738.25,2745.0,1663000.0,2023-01-16 19:00:00
11273.0,59.69,38.0,1209.0,363.0,9711.0,5257.0,60909.0,2509.0,1663000.0,2023-01-16 20:00:00
10610.0,51.24,106.0,1653.0,26.0,9504.0,5075.0,57897.0,2381.0,1663000.0,2023-01-16 21:00:00
10005.0,46.52,227.0,2036.0,0.0,9081.0,4803.0,54697.0,2255.0,1663000.0,2023-01-16 22:00:00
9608.0,47.13,3.0,1640.0,295.0,8807.0,4556.0,51588.0,2223.0,1663000.0,2023-01-16 23:00:00
9398.0,42.94,3.0,1833.0,106.0,8673.0,4446.0,49594.75,2202.0,1663000.0,2023-01-17 00:00:00
9274.0,42.15,3.0,1789.0,67.0,8572.0,4384.0,49684.5,2249.0,1663000.0,2023-01-17 01:00:00
9280.0,40.8,3.0,1826.0,144.0,8620.0,4319.0,49743.75,2251.0,1663000.0,2023-01-17 02:00:00
9292.0,41.62,3.0,1793.0,14.0,8853.0,4306.0,51070.25,2224.0,1663000.0,2023-01-17 03:00:00
9560.0,45.75,161.0,1836.0,2.0,9570.0,4485.0,54377.5,2307.0,1663000.0,2023-01-17 04:00:00
10639.0,60.17,698.0,1178.0,328.0,10027.0,4974.0,61751.25,2630.0,1663000.0,2023-01-17 05:00:00
11698.0,70.87,978.0,520.0,549.0,10325.0,5421.0,67314.5,3027.0,1663000.0,2023-01-17 06:00:00
11922.0,73.37,817.0,319.0,703.0,10260.0,5545.0,69505.25,3140.0,1663000.0,2023-01-17 07:00:00
11928.0,72.62,743.0,130.0,686.0,10213.0,5401.0,69456.25,3158.0,1663000.0,2023-01-17 08:00:00
12210.0,73.95,641.0,413.0,277.0,10191.0,5583.0,69358.5,3184.0,1663000.0,2023-01-17 09:00:00
12310.0,76.15,408.0,557.0,7.0,10203.0,5546.0,69665.0,3147.0,1663000.0,2023-01-17 10:00:00
12278.0,79.96,172.0,915.0,0.0,10153.0,5461.0,68980.25,3064.0,1663000.0,2023-01-17 11:00:00
12163.0,75.11,120.0,610.0,0.0,10214.0,5356.0,67535.0,3205.0,1663000.0,2023-01-17 12:00:00
12188.0,72.21,215.0,385.0,28.0,10275.0,5411.0,66630.25,3113.0,1663000.0,2023-01-17 13:00:00
12426.0,75.57,166.0,41.0,401.0,10533.0,5371.0,65080.5,3063.0,1663000.0,2023-01-17 14:00:00
12729.0,76.03,66.0,0.0,563.0,10549.0,5435.0,64966.5,3124.0,1663000.0,2023-01-17 15:00:00
12855.0,76.56,0.0,0.0,516.0,10552.0,5322.0,68152.5,3297.0,1663000.0,2023-01-17 16:00:00
12602.0,73.46,0.0,0.0,516.0,10542.0,5234.0,68156.0,3129.0,1663000.0,2023-01-17 17:00:00
12285.0,67.19,0.0,0.0,529.0,10373.0,5180.0,66618.0,2910.0,1663000.0,2023-01-17 18:00:00
11899.0,60.14,0.0,114.0,701.0,9979.0,5079.0,63339.75,2758.0,1663000.0,2023-01-17 19:00:00
11396.0,53.73,0.0,423.0,707.0,9972.0,5003.0,59540.75,2678.0,1663000.0,2023-01-17 20:00:00
10670.0,47.42,0.0,358.0,585.0,9756.0,4806.0,56330.5,2548.0,1663000.0,2023-01-17 21:00:00
10176.0,43.34,0.0,822.0,381.0,9340.0,4551.0,52948.25,2470.0,1663000.0,2023-01-17 22:00:00
9773.0,39.85,0.0,688.0,552.0,9010.0,4413.0,50608.0,2420.0,1663000.0,2023-01-17 23:00:00
9697.0,38.74,0.0,624.0,639.0,8882.0,4260.0,48990.0,2438.0,1663000.0,2023-01-18 00:00:00
9654.0,38.69,0.0,805.0,499.0,8760.0,4176.0,48606.25,2370.0,1663000.0,2023-01-18 01:00:00
9613.0,38.32,0.0,825.0,538.0,8793.0,4171.0,48099.5,2348.0,1663000.0,2023-01-18 02:00:00
9680.0,42.7,0.0,835.0,559.0,9019.0,4175.0,49099.0,2311.0,1663000.0,2023-01-18 03:00:00
10084.0,52.07,0.0,1114.0,170.0,9762.0,4284.0,52567.0,2389.0,1663000.0,2023-01-18 04:00:00
11266.0,66.8,0.0,656.0,248.0,10234.0,4761.0,58817.5,2656.0,1663000.0,2023-01-18 05:00:00
12349.0,79.97,0.0,0.0,681.0,10518.0,5272.0,64622.5,2962.0,1663000.0,2023-01-18 06:00:00
12577.0,82.56,0.0,0.0,714.0,10404.0,5420.0,67289.25,3074.0,1663000.0,2023-01-18 07:00:00
12619.0,82.51,0.0,16.0,706.0,10239.0,5492.0,68164.25,3067.0,1663000.0,2023-01-18 08:00:00
12641.0,89.92,0.0,24.0,602.0,10271.0,5689.0,68296.25,3083.0,1663000.0,2023-01-18 09:00:00
12385.0,98.95,0.0,0.0,635.0,10285.0,5551.0,68226.25,3034.0,1663000.0,2023-01-18 10:00:00
12285.0,109.93,0.0,0.0,349.0,10133.0,5536.0,67809.75,2943.0,1663000.0,2023-01-18 11:00:00
12015.0,119.54,0.0,0.0,483.0,10006.0,5344.0,66863.25,2920.0,1663000.0,2023-01-18 12:00:00
12047.0,123.66,0.0,0.0,694.0,10100.0,5339.0,66001.75,2877.0,1663000.0,2023-01-18 13:00:00
12242.0,132.8,0.0,0.0,686.0,10241.0,5391.0,65215.5,2845.0,1663000.0,2023-01-18 14:00:00
12485.0,143.23,0.0,0.0,518.0,10277.0,5446.0,65486.25,2957.0,1663000.0,2023-01-18 15:00:00
12644.0,148.88,0.0,0.0,591.0,10205.0,5418.0,67950.25,3185.0,1663000.0,2023-01-18 16:00:00
12505.0,137.48,0.0,207.0,346.0,10211.0,5372.0,68071.5,3055.0,1663000.0,2023-01-18 17:00:00
12233.0,127.14,0.0,421.0,343.0,9987.0,5356.0,66733.5,3009.0,1663000.0,2023-01-18 18:00:00
11980.0,120.97,0.0,441.0,430.0,9583.0,5286.0,63792.75,2809.0,1663000.0,2023-01-18 19:00:00
11416.0,119.9,0.0,231.0,399.0,9660.0,5124.0,61330.25,2660.0,1663000.0,2023-01-18 20:00:00
10993.0,82.29,72.0,551.0,58.0,9445.0,4989.0,58728.5,2569.0,1663000.0,2023-01-18 21:00:00
10655.0,75.77,303.0,490.0,20.0,9097.0,4793.0,55376.0,2576.0,1663000.0,2023-01-18 22:00:00
10266.0,83.56,128.0,374.0,140.0,8853.0,4576.0,52761.0,2513.0,1663000.0,2023-01-18 23:00:00
10036.0,83.08,115.0,908.0,0.0,8674.0,4474.0,51262.75,2437.0,1663000.0,2023-01-19 00:00:00
9828.0,82.7,118.0,1175.0,0.0,8598.0,4445.0,50980.75,2326.0,1663000.0,2023-01-19 01:00:00
9690.0,84.92,286.0,1233.0,0.0,8710.0,4404.0,51064.25,2303.0,1663000.0,2023-01-19 02:00:00
9854.0,92.84,702.0,1256.0,0.0,9020.0,4418.0,51988.25,2315.0,1663000.0,2023-01-19 03:00:00
10356.0,104.96,1094.0,563.0,10.0,9757.0,4599.0,54878.25,2381.0,1663000.0,2023-01-19 04:00:00
11529.0,118.22,1128.0,0.0,347.0,10268.0,5088.0,61876.75,2620.0,1663000.0,2023-01-19 05:00:00
12499.0,149.62,1037.0,0.0,305.0,10514.0,5486.0,66798.0,2890.0,1663000.0,2023-01-19 06:00:00
12865.0,159.93,1006.0,0.0,680.0,10437.0,5624.0,69101.25,3031.0,1663000.0,2023-01-19 07:00:00
12790.0,155.88,738.0,0.0,661.0,10339.0,5586.0,69383.0,3069.0,1663000.0,2023-01-19 08:00:00
12692.0,154.81,871.0,0.0,697.0,10411.0,5677.0,70019.0,3102.0,1663000.0,2023-01-19 09:00:00
12501.0,138.63,906.0,0.0,616.0,10375.0,5692.0,70587.0,3064.0,1663000.0,2023-01-19 10:00:00
12268.0,146.47,820.0,0.0,278.0,10257.0,5665.0,69940.75,3017.0,1663000.0,2023-01-19 11:00:00
12155.0,151.16,483.0,0.0,481.0,10184.0,5614.0,69729.25,3015.0,1663000.0,2023-01-19 12:00:00
12313.0,155.35,386.0,0.0,644.0,10222.0,5541.0,67672.0,2995.0,1663000.0,2023-01-19 13:00:00
12521.0,170.33,28.0,0.0,708.0,10457.0,5556.0,66984.25,2886.0,1663000.0,2023-01-19 14:00:00
12938.0,180.33,2.0,0.0,694.0,10473.0,5692.0,67186.5,2992.0,1663000.0,2023-01-19 15:00:00
13189.0,173.75,3.0,0.0,713.0,10420.0,5701.0,69622.75,3059.0,1663000.0,2023-01-19 16:00:00
12867.0,156.61,281.0,0.0,714.0,10368.0,5602.0,69451.0,2957.0,1663000.0,2023-01-19 17:00:00
12540.0,151.55,350.0,0.0,714.0,10287.0,5515.0,67915.25,2824.0,1663000.0,2023-01-19 18:00:00
12280.0,145.65,383.0,0.0,714.0,10003.0,5518.0,63954.5,2738.0,1663000.0,2023-01-19 19:00:00
11851.0,143.66,201.0,0.0,714.0,10112.0,5375.0,60253.25,2611.0,1663000.0,2023-01-19 20:00:00
11272.0,119.0,2.0,0.0,714.0,9880.0,5239.0,57172.0,2528.0,1663000.0,2023-01-19 21:00:00
10805.0,106.21,2.0,0.0,714.0,9480.0,5090.0,53570.5,2411.0,1663000.0,2023-01-19 22:00:00
10464.0,97.89,3.0,0.0,611.0,9197.0,4881.0,51398.25,2333.0,1663000.0,2023-01-19 23:00:00
10252.0,89.93,4.0,76.0,423.0,9066.0,4756.0,49571.0,2320.0,1663000.0,2023-01-20 00:00:00
10189.0,84.49,4.0,316.0,575.0,9020.0,4674.0,48749.5,2297.0,1663000.0,2023-01-20 01:00:00
10127.0,82.69,4.0,365.0,630.0,9044.0,4635.0,48899.5,2268.0,1663000.0,2023-01-20 02:00:00
10225.0,84.13,4.0,270.0,623.0,9313.0,4647.0,49874.5,2268.0,1663000.0,2023-01-20 03:00:00
10514.0,89.95,286.0,0.0,702.0,10004.0,4806.0,53023.25,2380.0,1663000.0,2023-01-20 04:00:00
11618.0,149.38,186.0,0.0,622.0,10523.0,5248.0,59028.25,2671.0,1663000.0,2023-01-20 05:00:00
12537.0,149.94,12.0,0.0,622.0,10786.0,5716.0,64593.75,2984.0,1663000.0,2023-01-20 06:00:00
12728.0,151.9,3.0,0.0,707.0,10662.0,5939.0,67380.5,3092.0,1663000.0,2023-01-20 07:00:00
12692.0,159.99,3.0,0.0,714.0,10668.0,5930.0,67519.5,3053.0,1663000.0,2023-01-20 08:00:00
12590.0,203.06,2.0,0.0,714.0,10625.0,5871.0,68038.0,3054.0,1663000.0,2023-01-20 09:00:00
12486.0,193.04,3.0,0.0,709.0,10600.0,5764.0,68317.25,2969.0,1663000.0,2023-01-20 10:00:00
12354.0,151.44,2.0,0.0,647.0,10473.0,5669.0,67593.75,2823.0,1663000.0,2023-01-20 11:00:00
12155.0,149.72,24.0,0.0,709.0,10401.0,5569.0,66229.5,2689.0,1663000.0,2023-01-20 12:00:00
12150.0,151.64,0.0,0.0,714.0,10411.0,5558.0,64756.25,2640.0,1663000.0,2023-01-20 13:00:00
12108.0,149.66,0.0,0.0,708.0,10671.0,5647.0,63786.25,2605.0,1663000.0,2023-01-20 14:00:00
12458.0,149.69,0.0,0.0,606.0,10847.0,5841.0,63931.25,2689.0,1663000.0,2023-01-20 15:00:00
12640.0,152.11,0.0,0.0,387.0,10817.0,5911.0,66079.5,2893.0,1663000.0,2023-01-20 16:00:00
12364.0,154.44,0.0,0.0,461.0,10813.0,5917.0,66047.25,2792.0,1663000.0,2023-01-20 17:00:00
12001.0,149.75,0.0,0.0,517.0,10664.0,5863.0,64170.5,2586.0,1663000.0,2023-01-20 18:00:00
11665.0,97.22,0.0,0.0,614.0,10350.0,5785.0,60478.25,2431.0,1663000.0,2023-01-20 19:00:00
11327.0,89.55,0.0,0.0,707.0,10438.0,5586.0,56965.75,2350.0,1663000.0,2023-01-20 20:00:00
10887.0,81.27,0.0,102.0,714.0,10232.0,5410.0,54347.25,2286.0,1663000.0,2023-01-20 21:00:00
10522.0,74.96,0.0,4.0,714.0,9821.0,5270.0,51887.25,2226.0,1663000.0,2023-01-20 22:00:00
10247.0,68.76,0.0,0.0,714.0,9629.0,5121.0,49678.25,2151.0,1663000.0,2023-01-20 23:00:00
10105.0,66.98,1.0,17.0,714.0,9436.0,5091.0,47642.75,2114.0,1663000.0,2023-01-21 00:00:00
9983.0,67.4,0.0,0.0,714.0,9326.0,5060.0,46492.5,2098.0,1663000.0,2023-01-21 01:00:00
9891.0,68.52,292.0,54.0,714.0,9336.0,5053.0,46335.5,2103.0,1663000.0,2023-01-21 02:00:00
9948.0,69.22,1.0,238.0,714.0,9407.0,5057.0,46257.0,2103.0,1663000.0,2023-01-21 03:00:00
9922.0,69.73,291.0,328.0,701.0,9590.0,5120.0,46239.75,2117.0,1663000.0,2023-01-21 04:00:00
